0,1
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,3.835
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,5.28
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,5.97
CCN(CC)N=O,-1.1
C[C@H](N)C(=O)O,2.512059991327963
[C-]#N,2.74
NC(N)=O,-1.3
O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO,-1.01
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0.45
Cn1c(=O)c2c(ncn2C)n(C)c1=O,4.4
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.95
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,5.63
O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,-0.52
N[C@@H](Cc1ccc(O)cc1)C(=O)O,3.68
CCOc1ccc(NC(C)=O)cc1,3.2
CNC(=O)Oc1cccc2ccccc12,2.72
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,-0.15333333333333335
O=CO,1.35
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,2.5700000000000003
Cc1c[nH]c(=O)[nH]c1=O,4.3
O=c1cc[nH]c(=O)[nH]1,2.81
CO,-1.619894379144195
CC(C)O,0.4329178669842763
CC(C)=O,-1.49
C[S+](C)[O-],0.835
CN(C)C=O,-0.62
CCCO,-0.43
Nc1cc[nH]c(=O)n1,3.53
CCCCO,0.04
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,2.4
CNCCC=C1c2ccccc2CCc2ccccc21,4.13
Nc1ncnc2nc[nH]c12,2.296666666666667
C=CCl,4.15
C=C(Cl)Cl,2.04
CC(C)(C)N,2.99
CC(C)(C)O,-0.87643937264017
CC(C)C=O,0.62
CCC(C)=O,-1.15
C=CC(=O)O,4.825
CNC(C)=O,-0.22
COC(C)=O,-1.05
O=C(Cl)C(=O)Cl,0.47
C=C(C)C(=O)O,5.875
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,7.665
c1cc2c3c(cccc3c1)CC2,3.6449999999999996
CCOC(=O)c1ccccc1C(=O)OCC,0.895
c1ccc2c(c1)ccc1ccccc12,4.29
CCCCC(OC(=O)c1ccccc1C(=O)[O-])c1ccccc1,0.15
c1ccc2c(c1)Cc1ccccc1-2,1.65
CN(C)Cc1c[nH]c2ccccc12,7.970000000000001
ClCC(Cl)CCl,-0.06
O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO,0.0
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.48
Clc1cccc2ccccc12,2.3
Oc1ccccc1-c1ccccc1,5.425
c1ccc2ccccc2c1,3.48
c1ccc2ncccc2c1,1.71
COc1ccc(C(=O)O)cc1OC,3.89
COC(=O)c1ccccc1,0.04
Cc1cc(Cl)ccc1OCC(=O)O,1.7566666666666668
O=C(O)COc1ccc(Cl)cc1Cl,1.215
c1ccc2[nH]nnc2c1,2.1733333333333333
Cc1ccccc1O,4.38
CC(C)c1ccccc1,1.04
O=[N+]([O-])c1ccccc1,-1.05
